Cnumber,Taxonkey,Species,SubUnit,Longitude,Latitude,EEZID,EEZ_Name,Entity_ID,SubEntity_ID,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015
578,600239,Oncorhynchus mykiss,Vest_Agder,7.116943,58.013747,578,Norway,12,623,2.597235874,2.23323058,2.661261993,0,0,2.687843309,0,0,0,0,0,0,1.843749941,1.952348728,2.242224091,2.399653193,2.900056696,2.284961333,2.220765362,2.652071178,3.13518621,2.992494444,3.796813352,3.699268447,3.278028032,5.015089319
578,600239,Oncorhynchus mykiss,Vestfold,10.22999346,59.03947835,578,Norway,33,624,2.597235874,2.23323058,2.661261993,0,0,2.687843309,0,0,0,0,0,0,1.843749941,1.952348728,2.242224091,2.399653193,2.900056696,2.284961333,2.220765362,2.652071178,3.13518621,2.992494444,3.796813352,3.699268447,3.278028032,5.015089319
578,600247,Salvelinus alpinus,Akershus,10.5763793,59.77158729,578,Norway,77,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,600247,Salvelinus alpinus,Aust_Agder,8.749837875,58.40054238,578,Norway,25,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,600247,Salvelinus alpinus,Buskerud,10.53025603,59.5308255,578,Norway,65,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,600247,Salvelinus alpinus,Finnmark,26.716231,70.799545,578,Norway,51,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,600247,Salvelinus alpinus,Hedmark,12.33811855,60.7079261,578,Norway,9,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,600247,Salvelinus alpinus,Hordaland,5.053794086,60.21175518,578,Norway,99,221,0,0,0,0,0,0,0,0,0,4.431081849,4.529266179,4.506476309,4.536885895,4.543289558,0,4.646399236,4.756112207,4.709964782,0,0,0,0,0,0,0,0
578,600247,Salvelinus alpinus,More_og_Romsdal,6.897084,62.912521,578,Norway,77,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,600247,Salvelinus alpinus,Nord_Trondelag,11.22604787,64.93054802,578,Norway,77,392,0,0,0,0,0,0,0,0,0,4.431081851,0,4.506476309,4.536885895,4.543289558,0,4.646399236,4.756112207,4.709964782,0,0,0,0,0,0,0,0
578,600247,Salvelinus alpinus,Nordland,14.486451,67.33667,578,Norway,77,394,0,0,0,0,0,0,0,0,4.399694516,4.43108185,4.529266179,4.506476309,4.536885894,4.54328956,4.599679805,4.646399237,4.756112207,4.709964782,4.723036003,5.145900057,4.418768725,5.266634307,5.97384726,5.091241768,6.47154706,6.004191136
578,600247,Salvelinus alpinus,Oslo,10.725278,59.893471,578,Norway,77,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,600247,Salvelinus alpinus,Ostfold,10.859722,59.070972,578,Norway,74,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,600247,Salvelinus alpinus,Rogaland,5.652399436,59.12857098,578,Norway,60,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,600247,Salvelinus alpinus,Sogn_og_Fjordane,4.947114587,61.50553241,578,Norway,24,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,600247,Salvelinus alpinus,Sor_Trondelag,9.597484,63.731923,578,Norway,102,544,0,0,0,0,0,0,0,0,0,0,0,4.506476309,0,0,0,0,0,0,4.723036002,5.145900057,4.418812181,5.266631044,5.973847738,5.091421237,6.472095077,6.003625431
578,600247,Salvelinus alpinus,Telemark,9.665277,58.967919,578,Norway,16,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,600247,Salvelinus alpinus,Troms,18.352745,69.789275,578,Norway,59,604,0,0,0,0,0,0,0,0,0,0,4.529266179,4.506476309,0,0,4.599679806,0,0,0,4.723036002,0,4.418812181,5.266631556,5.973848206,5.091421237,6.472094337,6.003625431
578,600247,Salvelinus alpinus,Vest_Agder,7.116943,58.013747,578,Norway,12,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,600247,Salvelinus alpinus,Vestfold,10.22999346,59.03947835,578,Norway,33,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,601371,Hippoglossus hippoglossus,Akershus,10.5763793,59.77158729,578,Norway,77,8,0,0,0,0,0,0,0,0,0,0,7.887574673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,601371,Hippoglossus hippoglossus,Aust_Agder,8.749837875,58.40054238,578,Norway,25,55,0,0,0,0,0,0,0,0,0,0,7.887574673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,601371,Hippoglossus hippoglossus,Buskerud,10.53025603,59.5308255,578,Norway,65,89,0,0,0,0,0,0,0,0,0,0,7.887574673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,601371,Hippoglossus hippoglossus,Finnmark,26.716231,70.799545,578,Norway,51,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,601371,Hippoglossus hippoglossus,Hedmark,12.33811855,60.7079261,578,Norway,9,212,0,0,0,0,0,0,0,0,0,0,7.887574673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,601371,Hippoglossus hippoglossus,Hordaland,5.053794086,60.21175518,578,Norway,99,221,0,0,0,0,0,0,0,0,0,7.716589751,7.887574675,7.847886831,7.900844169,7.434028135,7.505265994,6.895348988,6.914990029,5.652995212,8.172926559,8.28954618,8.423787153,6.906708225,8.453794169,8.536274308,9.739964027,12.79828572
578,601371,Hippoglossus hippoglossus,More_og_Romsdal,6.897084,62.912521,578,Norway,77,358,0,0,0,0,0,0,0,0,0,7.716589753,7.887574674,7.847886828,7.900844169,7.434028137,7.505265996,6.895348988,6.91499003,5.652995212,8.172926559,8.289546181,8.423787153,6.906708223,8.453794169,8.536274311,9.739964029,12.79828571
578,601371,Hippoglossus hippoglossus,Nord_Trondelag,11.22604787,64.93054802,578,Norway,77,392,0,0,0,0,0,0,0,0,0,7.71658975,7.887574673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,601371,Hippoglossus hippoglossus,Nordland,14.486451,67.33667,578,Norway,77,394,0,0,0,0,0,0,0,0,0,7.716589752,7.887574671,7.84788683,7.900844165,7.434028138,7.505265995,6.895348987,6.914990031,5.652995212,8.17292656,8.28954618,8.423787153,6.906708224,8.453794168,8.536274308,9.739964026,12.79828572
578,601371,Hippoglossus hippoglossus,Oslo,10.725278,59.893471,578,Norway,77,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,601371,Hippoglossus hippoglossus,Ostfold,10.859722,59.070972,578,Norway,74,429,0,0,0,0,0,0,0,0,0,0,7.887574673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,601371,Hippoglossus hippoglossus,Rogaland,5.652399436,59.12857098,578,Norway,60,495,0,0,0,0,0,0,0,0,0,0,0,7.847886829,7.900844168,7.434028134,0,6.895348987,6.914990031,5.652995212,8.172926562,8.289546179,8.423787154,6.906708226,8.453794168,8.536274308,9.739964029,12.79828572
578,601371,Hippoglossus hippoglossus,Sogn_og_Fjordane,4.947114587,61.50553241,578,Norway,24,540,0,0,0,0,0,0,0,0,0,7.716589752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,601371,Hippoglossus hippoglossus,Sor_Trondelag,9.597484,63.731923,578,Norway,102,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.505265995,6.895348987,6.91499003,5.652995212,8.172926562,8.289546179,8.423787154,6.906708225,8.453794168,8.536274309,9.739964029,12.79828572
578,601371,Hippoglossus hippoglossus,Telemark,9.665277,58.967919,578,Norway,16,583,0,0,0,0,0,0,0,0,0,0,7.887574673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,601371,Hippoglossus hippoglossus,Troms,18.352745,69.789275,578,Norway,59,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,601371,Hippoglossus hippoglossus,Vest_Agder,7.116943,58.013747,578,Norway,12,623,0,0,0,0,0,0,0,0,0,0,7.887574673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,601371,Hippoglossus hippoglossus,Vestfold,10.22999346,59.03947835,578,Norway,33,624,0,0,0,0,0,0,0,0,0,0,7.887574673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,690053,Mytilus edulis,Akershus,10.5763793,59.77158729,578,Norway,77,8,0,0,0,0,0.77637244,0,0,0.85510973,0,0.907302873,0.689745783,0.883060474,0.651775032,0.549373497,0.480078515,0.471158975,0.473361199,0.842008452,0.56417024,0.508418207,0.440079079,0.528964566,0.439560775,0.52680743,0.560497149,0.945746822
578,690053,Mytilus edulis,Aust_Agder,8.749837875,58.40054238,578,Norway,25,55,0,0,0,0,0.77637244,0,0,0.85510973,0,0.907302873,0.689745783,0.883060474,0.651775032,0.549373497,0.480078515,0.471158975,0.473361199,0.842008452,0.56417024,0.508418207,0.440079079,0.528964566,0.439560775,0.52680743,0.560497149,0.945746822
578,690053,Mytilus edulis,Buskerud,10.53025603,59.5308255,578,Norway,65,89,0,0,0,0,0.77637244,0,0,0.85510973,0,0.907302873,0.689745783,0.883060474,0.651775032,0.549373497,0.480078515,0.471158975,0.473361199,0.842008452,0.56417024,0.508418207,0.440079079,0.528964566,0.439560775,0.52680743,0.560497149,0.945746822
578,690053,Mytilus edulis,Finnmark,26.716231,70.799545,578,Norway,51,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471158975,0.473361199,0.842008452,0.56417024,0.508418207,0.440079079,0.52896908,0.439560631,0.526807901,0.560496202,0.945747213
578,690053,Mytilus edulis,Hedmark,12.33811855,60.7079261,578,Norway,9,212,0,0,0,0,0.77637244,0,0,0.85510973,0,0.907302873,0.689745783,0.883060474,0.651775032,0.549373497,0.480078515,0.471158975,0.473361199,0.842008452,0.56417024,0.508418207,0.440079079,0.528964566,0.439560775,0.52680743,0.560497149,0.945746822
578,690053,Mytilus edulis,Hordaland,5.053794086,60.21175518,578,Norway,99,221,0,0,0,0,0.77637244,0.759333417,0.783222702,0.85510973,0.976006402,0.907302873,0,0.883060474,0.651775032,0.549373497,0.480078515,0.471158975,0.473361199,0.842008452,0.56417024,0.508418207,0.440079079,0.528964697,0.439560681,0.526807404,0.56049703,0.945747279
578,690053,Mytilus edulis,More_og_Romsdal,6.897084,62.912521,578,Norway,77,358,0,0,0,0,0,0,0,0,0,0,0.689745783,0.883060474,0.651775032,0.549373497,0.480078515,0.471158975,0.473361199,0.842008452,0,0.508418207,0.440079079,0.528964572,0.43956077,0.526807581,0.56049691,0.945747131
578,690053,Mytilus edulis,Nord_Trondelag,11.22604787,64.93054802,578,Norway,77,392,0,0,0,0,0.77637244,0.759333417,0.783222702,0.85510973,0.976006402,0.907302873,0.689745784,0.883060474,0.651775032,0.549373497,0.480078516,0.471158975,0.473361199,0.842008452,0.56417024,0.508418207,0.440079079,0.528964549,0.439560803,0.526807441,0.560496907,0.945747188
578,690053,Mytilus edulis,Nordland,14.486451,67.33667,578,Norway,77,394,0,0,0,0,0.77637244,0.759333417,0.783222702,0.85510973,0.976006402,0.907302873,0.689745783,0.883060474,0.651775032,0.549373497,0.480078516,0.471158975,0.473361199,0.842008452,0.56417024,0.508418207,0.440079079,0.528964524,0.439560776,0.526807484,0.560496883,0.945747183
578,690053,Mytilus edulis,Oslo,10.725278,59.893471,578,Norway,77,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,690053,Mytilus edulis,Ostfold,10.859722,59.070972,578,Norway,74,429,0,0,0,0,0.77637244,0,0,0.85510973,0,0.907302873,0.689745783,0.883060474,0.651775032,0.549373497,0.480078515,0.471158975,0.473361199,0.842008452,0.56417024,0.508418207,0.440079079,0.528964566,0.439560775,0.52680743,0.560497149,0.945746822
578,690053,Mytilus edulis,Rogaland,5.652399436,59.12857098,578,Norway,60,495,0,0,0,0,0.77637244,0.759333417,0.783222702,0.85510973,0.976006402,0.907302873,0.689745783,0.883060474,0.651775032,0.549373497,0.480078515,0.471158975,0.473361199,0.842008452,0.56417024,0.508418207,0.440079079,0.528964512,0.439560769,0.526807434,0.560496907,0.945747205
578,690053,Mytilus edulis,Sogn_og_Fjordane,4.947114587,61.50553241,578,Norway,24,540,0,0,0,0,0.77637244,0.759333417,0.783222702,0.85510973,0.976006402,0.907302873,0.689745783,0.883060474,0.651775032,0.549373497,0.480078515,0.471158975,0.473361199,0.842008452,0.56417024,0.508418207,0.440079079,0.528964504,0.439560816,0.52680745,0.560496925,0.945747166
578,690053,Mytilus edulis,Sor_Trondelag,9.597484,63.731923,578,Norway,102,544,0,0,0,0,0.776372441,0.759333417,0.783222702,0.85510973,0.976006402,0.907302873,0.689745783,0.883060474,0.651775032,0.549373497,0.480078516,0.471158975,0.473361199,0.842008452,0.56417024,0.508418207,0.440079079,0.528964563,0.439560824,0.526807437,0.560496877,0.945747116
578,690053,Mytilus edulis,Telemark,9.665277,58.967919,578,Norway,16,583,0,0,0,0,0.77637244,0,0,0.85510973,0,0.907302873,0.689745783,0.883060474,0.651775032,0.549373497,0.480078515,0.471158975,0.473361199,0.842008452,0.56417024,0.508418207,0.440079079,0.528964566,0.439560775,0.52680743,0.560497149,0.945746822
578,690053,Mytilus edulis,Troms,18.352745,69.789275,578,Norway,59,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471158975,0.473361199,0.842008452,0.56417024,0.508418207,0.440079079,0.528963866,0.439556545,0.526807901,0.560496202,0.945747213
578,690053,Mytilus edulis,Vest_Agder,7.116943,58.013747,578,Norway,12,623,0,0,0,0,0.77637244,0,0,0.85510973,0,0.907302873,0.689745783,0.883060474,0.651775032,0.549373497,0.480078515,0.471158975,0.473361199,0.842008452,0.56417024,0.508418207,0.440079079,0.528964566,0.439560775,0.52680743,0.560497149,0.945746822
578,690053,Mytilus edulis,Vestfold,10.22999346,59.03947835,578,Norway,33,624,0,0,0,0,0.77637244,0,0,0.85510973,0,0.907302873,0.689745783,0.883060474,0.651775032,0.549373497,0.480078515,0.471158975,0.473361199,0.842008452,0.56417024,0.508418207,0.440079079,0.528964566,0.439560775,0.52680743,0.560497149,0.945746822
512,400289,Serranidae,Al Batinah Region,56.877918,24.193751,512,Oman,78,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,400289,Serranidae,Al Wusta Region,57.741807,19.263472,512,Oman,78,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,400289,Serranidae,Ash Sharqiyah Region,59.421805,21.585417,512,Oman,78,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,400289,Serranidae,Dhofar Governorate,55.311528,17.636805,512,Oman,78,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,400289,Serranidae,Musandam Governorate,56.417362,26.140138,911,Oman (Musandam),78,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,400289,Serranidae,Muscat,58.878749,23.341806,512,Oman,78,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,400359,Mugilidae,Al Batinah Region,56.877918,24.193751,512,Oman,78,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,400359,Mugilidae,Al Wusta Region,57.741807,19.263472,512,Oman,78,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,400359,Mugilidae,Ash Sharqiyah Region,59.421805,21.585417,512,Oman,78,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,400359,Mugilidae,Dhofar Governorate,55.311528,17.636805,512,Oman,78,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,400359,Mugilidae,Musandam Governorate,56.417362,26.140138,911,Oman (Musandam),78,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,400359,Mugilidae,Muscat,58.878749,23.341806,512,Oman,78,362,0,0,0,0,0,0,0,0,0,0,0,0,0,11.67566467,0,0,0,0,0,0,0,0,0,0,0,0
512,500705,Diplodus,Al Batinah Region,56.877918,24.193751,512,Oman,78,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,500705,Diplodus,Al Wusta Region,57.741807,19.263472,512,Oman,78,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,500705,Diplodus,Ash Sharqiyah Region,59.421805,21.585417,512,Oman,78,46,0,0,0,0,0,0,0,0,6.262500403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,500705,Diplodus,Dhofar Governorate,55.311528,17.636805,512,Oman,78,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,500705,Diplodus,Musandam Governorate,56.417362,26.140138,911,Oman (Musandam),78,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,500705,Diplodus,Muscat,58.878749,23.341806,512,Oman,78,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,590096,Penaeus,Al Batinah Region,56.877918,24.193751,512,Oman,78,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,590096,Penaeus,Al Sharqiyah Region,57.741807,19.263472,512,Oman,78,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,590096,Penaeus,Al Wusta Region,59.421805,21.585417,512,Oman,78,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,590096,Penaeus,Dhofar Governorate,55.311528,17.636805,512,Oman,78,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,590096,Penaeus,Musandam Governorate,56.417362,26.140138,911,Oman (Musandam),78,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,590096,Penaeus,Muscat,58.878749,23.341806,512,Oman,78,362,0,0,0,0,0,0,0,0,0,0,26.34349584,28.23175483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,600063,Dicentrarchus labrax,Al Batinah Region,56.877918,24.193751,512,Oman,78,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,600063,Dicentrarchus labrax,Al Wusta Region,57.741807,19.263472,512,Oman,78,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,600063,Dicentrarchus labrax,Ash Sharqiyah Region,59.421805,21.585417,512,Oman,78,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,600063,Dicentrarchus labrax,Dhofar Governorate,55.311528,17.636805,512,Oman,78,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,600063,Dicentrarchus labrax,Musandam Governorate,56.417362,26.140138,911,Oman (Musandam),78,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,600063,Dicentrarchus labrax,Muscat,58.878749,23.341806,512,Oman,78,362,0,0,0,0,0,0,0,0,0,0,0,3.00246508,0,19.45944112,17.69318703,14.91245377,0,16.67492045,5.074878887,6.824296627,5.986086221,5.215883056,0,0,0,0
512,600143,Thunnus albacares,Al Batinah Region,56.877918,24.193751,512,Oman,78,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,600143,Thunnus albacares,Al Wusta Region,57.741807,19.263472,512,Oman,78,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,600143,Thunnus albacares,Ash Sharqiyah Region,59.421805,21.585417,512,Oman,78,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,600143,Thunnus albacares,Dhofar Governorate,55.311528,17.636805,512,Oman,78,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,600143,Thunnus albacares,Musandam Governorate,56.417362,26.140138,911,Oman (Musandam),78,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,600143,Thunnus albacares,Muscat,58.878749,23.341806,512,Oman,78,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.77274813,35.78988906,34.96940764,33.16000334,0,0,0,0,0,0,0,0
512,601164,Sparus auratus,Al Batinah Region,56.877918,24.193751,512,Oman,78,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,601164,Sparus auratus,Al Wusta Region,57.741807,19.263472,512,Oman,78,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,601164,Sparus auratus,Ash Sharqiyah Region,59.421805,21.585417,512,Oman,78,46,0,0,0,0,0,0,0,0,28.2325836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,601164,Sparus auratus,Dhofar Governorate,55.311528,17.636805,512,Oman,78,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,601164,Sparus auratus,Musandam Governorate,56.417362,26.140138,911,Oman (Musandam),78,361,0,0,0,0,0,0,0,0,0,0,0,0,0,19.45944112,15.92386833,15.51359135,14.07219856,16.67999153,10.17219008,17.11192814,13.00172395,13.05009059,0,0,0,0
512,601164,Sparus auratus,Muscat,58.878749,23.341806,512,Oman,78,362,0,0,0,0,0,0,0,0,0,0,0,23.88114518,27.37745832,19.45944112,15.92386833,15.51359135,14.07219855,16.67999154,10.17219008,17.11192814,13.00172395,13.05009059,0,0,0,0
512,606356,Acanthopagrus latus,Al Batinah Region,56.877918,24.193751,512,Oman,78,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,606356,Acanthopagrus latus,Al Wusta Region,57.741807,19.263472,512,Oman,78,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,606356,Acanthopagrus latus,Ash Sharqiyah Region,59.421805,21.585417,512,Oman,78,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,606356,Acanthopagrus latus,Dhofar Governorate,55.311528,17.636805,512,Oman,78,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,606356,Acanthopagrus latus,Musandam Governorate,56.417362,26.140138,911,Oman (Musandam),78,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.40643644,0,0,0,0,0,0,0,0,0,0,0
512,606356,Acanthopagrus latus,Muscat,58.878749,23.341806,512,Oman,78,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.45159605,0,0,0,0,0,0,0,0,0,0,0
512,690151,Penaeus monodon,Al Batinah Region,56.877918,24.193751,512,Oman,78,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,690151,Penaeus monodon,Al Wusta Region,57.741807,19.263472,512,Oman,78,19,0,0,0,0,0,0,0,0,0,0,26.33548684,28.22317176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,690151,Penaeus monodon,Ash Sharqiyah Region,59.421805,21.585417,512,Oman,78,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,690151,Penaeus monodon,Dhofar Governorate,55.311528,17.636805,512,Oman,78,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,690151,Penaeus monodon,Musandam Governorate,56.417362,26.140138,911,Oman (Musandam),78,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,690151,Penaeus monodon,Muscat,58.878749,23.341806,512,Oman,78,362,0,0,0,0,0,0,0,0,0,0,26.33548684,28.22317176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,690163,Penaeus semisulcatus,Al Batinah Region,56.877918,24.193751,512,Oman,78,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,690163,Penaeus semisulcatus,Al Wusta Region,57.741807,19.263472,512,Oman,78,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,690163,Penaeus semisulcatus,Ash Sharqiyah Region,59.421805,21.585417,512,Oman,78,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,690163,Penaeus semisulcatus,Dhofar Governorate,55.311528,17.636805,512,Oman,78,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,690163,Penaeus semisulcatus,Musandam Governorate,56.417362,26.140138,911,Oman (Musandam),78,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,690163,Penaeus semisulcatus,Muscat,58.878749,23.341806,512,Oman,78,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,690189,Penaeus indicus,Al Batinah Region,56.877918,24.193751,512,Oman,78,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,690189,Penaeus indicus,Al Wusta Region,57.741807,19.263472,512,Oman,78,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,690189,Penaeus indicus,Ash Sharqiyah Region,59.421805,21.585417,512,Oman,78,46,0,0,0,0,0,0,0,0,33.37592785,30.34413924,26.34349584,28.23175483,27.37745831,25.30496672,0,0,0,16.67999153,12.71546405,17.11192814,13.00172395,13.05009058,13.1301343,29.26446435,35.98085744,16.71241658
512,690189,Penaeus indicus,Dhofar Governorate,55.311528,17.636805,512,Oman,78,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,690189,Penaeus indicus,Musandam Governorate,56.417362,26.140138,911,Oman (Musandam),78,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
