Year,EEZID,countrycode,GDP_SSP1,GDP_SSP3,GDP_SSP5,Population_SSP1,Population_SSP3,Population_SSP5,SeafoodConsumption_SSP1,SeafoodConsumption_SSP3,SeafoodConsumption_SSP5
2010,24,AGO,5172,5172,5172,4995625.801,4995625.801,4995625.801,25.29990741,25.29990741,25.29990741
2011,24,AGO,5306.8,5306.8,5306.8,5001414.854,5098084.08,5002153.218,25.47617094,25.47617094,25.47617094
2012,24,AGO,5441.6,5441.6,5441.6,5007203.906,5200542.359,5008680.635,25.64919495,25.64919495,25.64919495
2013,24,AGO,5576.4,5576.4,5576.4,5012992.958,5303000.638,5015208.052,25.81911706,25.81911706,25.81911706
2014,24,AGO,5711.2,5711.2,5711.2,5018782.011,5405458.916,5021735.469,25.98606589,25.98606589,25.98606589
2015,24,AGO,5846,5846,5846,5024571.063,5507917.195,5028262.886,26.15016184,26.15016184,26.15016184
2016,24,AGO,6076,6022,6086.4,5012538.391,5627024.017,5017592.075,26.42387949,26.36030404,26.43607623
2017,24,AGO,6306,6198,6326.8,5000505.72,5746130.84,5006921.264,26.69013292,26.56600849,26.7138598
2018,24,AGO,6536,6374,6567.2,4988473.049,5865237.662,4996250.454,26.94938716,26.76749104,26.98403999
2019,24,AGO,6766,6550,6807.6,4976440.377,5984344.484,4985579.643,27.20206308,26.96495141,27.2470922
2020,24,AGO,6996,6726,7048,4964407.706,6103451.306,4974908.832,27.44854298,27.15857481,27.50344654
2021,24,AGO,7085.8,6738.8,7204.6,4930636.186,6233257.544,4942794.172,27.54317185,27.17251156,27.66702394
2022,24,AGO,7175.6,6751.6,7361.2,4896864.666,6363063.782,4910679.511,27.63692907,27.18642898,27.82802544
2023,24,AGO,7265.4,6764.4,7517.8,4863093.146,6492870.021,4878564.851,27.72983344,27.20032716,27.98654514
2024,24,AGO,7355.2,6777.2,7674.4,4829321.626,6622676.259,4846450.19,27.82190311,27.21420615,28.1426718
2025,24,AGO,7445,6790,7831,4795550.106,6752482.497,4814335.53,27.91315564,27.22806601,28.29648931
2026,24,AGO,7512.6,6737.8,8024.8,4741895.092,6883540.976,4761867.627,27.98132028,27.17142344,28.48376688
2027,24,AGO,7580.2,6685.6,8218.6,4688240.079,7014599.456,4709399.724,28.04903853,27.11445955,28.6677706
2028,24,AGO,7647.8,6633.4,8412.4,4634585.066,7145657.935,4656931.821,28.11631725,27.05716998,28.84863292
2029,24,AGO,7715.4,6581.2,8606.2,4580930.053,7276716.414,4604463.918,28.18316315,26.99955028,29.02647804
2030,24,AGO,7783,6529,8800,4527275.04,7407774.894,4551996.015,28.24958276,26.9415959,29.20142255
2031,24,AGO,7847,6419,9031.6,4462453.605,7531292.657,4487935.336,28.31207817,26.81835318,29.40683769
2032,24,AGO,7911,6309,9263.2,4397632.17,7654810.42,4423874.656,28.37420251,26.69355859,29.60844191
2033,24,AGO,7975,6199,9494.8,4332810.735,7778328.183,4359813.976,28.43596096,26.56716501,29.8063986
2034,24,AGO,8039,6089,9726.4,4267989.3,7901845.946,4295753.297,28.49735858,26.43912303,30.00086035
2035,24,AGO,8103,5979,9958,4203167.865,8025363.709,4231692.617,28.55840033,26.30938078,30.19196993
2036,24,AGO,8245,5873.2,10273.6,4130293.856,8143827.414,4159298.987,28.69259016,26.18293746,30.44723753
2037,24,AGO,8387,5767.4,10589.2,4057419.847,8262291.118,4086905.357,28.82510297,26.0548199,30.69684196
2038,24,AGO,8529,5661.6,10904.8,3984545.838,8380754.823,4014511.727,28.95598759,25.9249746,30.94107216
2039,24,AGO,8671,5555.8,11220.4,3911671.829,8499218.527,3942118.097,29.08529064,25.7933453,31.1801945
2040,24,AGO,8813,5450,11536,3838797.82,8617682.232,3869724.466,29.21305666,25.65987282,31.41445508
2041,24,AGO,9077.2,5380.8,11998.6,3761482.86,8735813.45,3792634.868,29.44682778,25.57154649,31.74951528
2042,24,AGO,9341.4,5311.6,12461.2,3684167.9,8853944.667,3715545.269,29.67568226,25.48238681,32.07527161
2043,24,AGO,9605.6,5242.4,12923.8,3606852.94,8972075.885,3638455.67,29.8998583,25.39237492,32.3923139
2044,24,AGO,9869.8,5173.2,13386.4,3529537.98,9090207.103,3561366.072,30.11957637,25.30149124,32.70117505
2045,24,AGO,10134,5104,13849,3452223.021,9208338.321,3484276.473,30.33504099,25.20971551,33.00233827
2046,24,AGO,10538.8,5081.6,14514.2,3373827.902,9324577.394,3405855.681,30.65734898,25.17981317,33.42278013
2047,24,AGO,10943.6,5059.2,15179.4,3295432.783,9440816.466,3327434.888,30.97074019,25.14981444,33.8293786
2048,24,AGO,11348.4,5036.8,15844.6,3217037.664,9557055.539,3249014.096,31.27577792,25.11971857,34.22316734
2049,24,AGO,11753.2,5014.4,16509.8,3138642.545,9673294.612,3170593.303,31.57297124,25.08952481,34.60506323
2050,24,AGO,12158,4992,17175,3060247.426,9789533.685,3092172.51,31.86278196,25.0592324,34.9758837
2051,24,AGO,12703.4,5010.8,18066.6,2984078.66,9897874.692,3015755.333,32.2423149,25.08466306,35.45680877
2052,24,AGO,13248.8,5029.6,18958.2,2907909.894,10006215.7,2939338.155,32.61012982,25.11002414,35.92070341
2053,24,AGO,13794.2,5048.4,19849.8,2831741.129,10114556.71,2862920.978,32.96704938,25.1353161,36.36893084
2054,24,AGO,14339.6,5067.2,20741.4,2755572.363,10222897.71,2786503.8,33.31380864,25.16053938,36.80268971
2055,24,AGO,14885,5086,21633,2679403.597,10331238.72,2710086.622,33.65106731,25.18569443,37.22304003
2056,24,AGO,15573.4,5138.4,22770.6,2607641.317,10429330.62,2637897.175,34.06410635,25.25545093,37.74138331
2057,24,AGO,16261.8,5190.8,23908.2,2535879.036,10527422.52,2565707.728,34.46402132,25.32468994,38.24114867
2058,24,AGO,16950.2,5243.2,25045.8,2464116.756,10625514.42,2493518.281,34.85175933,25.39342046,38.7238404
2059,24,AGO,17638.6,5295.6,26183.4,2392354.475,10723606.32,2421328.834,35.22816392,25.46165126,39.19077915
2060,24,AGO,18327,5348,27321,2320592.195,10821698.23,2349139.387,35.59398996,25.52939086,39.64313123
2061,24,AGO,19152.4,5428.8,28709.4,2254474.602,10909951.69,2282463.58,36.01962294,25.63290074,40.17694306
2062,24,AGO,19977.8,5509.6,30097.8,2188357.009,10998205.16,2215787.773,36.43206542,25.73529177,40.69222469
2063,24,AGO,20803.2,5590.4,31486.2,2122239.417,11086458.63,2149111.966,36.83224674,25.83659219,41.19043145
2064,24,AGO,21628.6,5671.2,32874.6,2056121.824,11174712.1,2082436.159,37.22099696,25.93682913,41.67284611
2065,24,AGO,22454,5752,34263,1990004.232,11262965.57,2015760.353,37.59906077,26.03602867,42.14060568
2066,24,AGO,23401.4,5855.8,35890.8,1930127.664,11342818.63,1955280.927,38.0206973,26.16198351,42.67171488
2067,24,AGO,24348.8,5959.6,37518.6,1870251.095,11422671.7,1894801.501,38.43004797,26.28631853,43.18551595
2068,24,AGO,25296.2,6063.4,39146.4,1810374.527,11502524.77,1834322.074,38.82792863,26.40908223,43.68328859
2069,24,AGO,26243.6,6167.2,40774.2,1750497.959,11582377.84,1773842.648,39.2150728,26.53032087,44.16616927
2070,24,AGO,27191,6271,42402,1690621.391,11662230.9,1713363.222,39.5921426,26.65007859,44.63517231
2071,24,AGO,28247.2,6394.2,44262.6,1637206.687,11735586.86,1659322.353,40.00137141,26.79035481,45.15541588
2072,24,AGO,29303.4,6517.4,46123.2,1583791.983,11808942.81,1605281.485,40.39957524,26.92867123,45.65992809
2073,24,AGO,30359.6,6640.6,47983.8,1530377.278,11882298.77,1551240.616,40.78743295,27.06509151,46.14979147
2074,24,AGO,31415.8,6763.8,49844.4,1476962.574,11955654.72,1497199.747,41.1655597,27.19967611,46.62597548
2075,24,AGO,32472,6887,51705,1423547.87,12029010.68,1443158.878,41.53451484,27.3324825,47.08935208
2076,24,AGO,33622.8,7025.2,53790.8,1376655.568,12095756.15,1395678.518,41.92667238,27.47940998,47.59455855
2077,24,AGO,34773.6,7163.4,55876.6,1329763.265,12162501.62,1348198.157,42.30914836,27.62424193,48.08565701
2078,24,AGO,35924.4,7301.6,57962.4,1282870.963,12229247.1,1300717.797,42.6824907,27.7670478,48.56354673
2079,24,AGO,37075.2,7439.8,60048.2,1235978.661,12295992.57,1253237.437,43.04719992,27.90789351,49.02903973
2080,24,AGO,38226,7578,62134,1189086.358,12362738.05,1205757.077,43.40373457,28.04684164,49.48287196
2081,24,AGO,39455.4,7728.2,64437.2,1148408.659,12423924.77,1164523.325,43.77606489,28.19577216,49.971262
2082,24,AGO,40684.8,7878.4,66740.4,1107730.96,12485111.49,1123289.574,44.14001802,28.34260397,50.4470671
2083,24,AGO,41914.2,8028.6,69043.6,1067053.261,12546298.22,1082055.822,44.49602726,28.48740581,50.91102959
2084,24,AGO,43143.6,8178.8,71346.8,1026375.562,12607484.94,1040822.071,44.84449159,28.63024297,51.36382497
2085,24,AGO,44373,8329,73650,985697.8623,12668671.66,999588.3195,45.18577923,28.77117744,51.80606988
2086,24,AGO,45673.6,8492,76175.8,950757.8334,12718452.06,964150.8643,45.53939776,28.92203806,52.27959626
2087,24,AGO,46974.2,8655,78701.6,915817.8045,12768232.46,928713.4091,45.8857384,29.07079892,52.74179326
2088,24,AGO,48274.8,8818,81227.4,880877.7755,12818012.86,893275.9538,46.22514638,29.21752799,53.19328286
2089,24,AGO,49575.4,8981,83753.2,845937.7466,12867793.25,857838.4986,46.55794178,29.3622898,53.63463481
2090,24,AGO,50876,9144,86279,810997.7176,12917573.65,822401.0434,46.88442197,29.50514574,54.06637246
2091,24,AGO,52238.6,9319.2,89030.4,781388.2358,12961844.67,792356.4287,47.21999296,29.65663548,54.52629516
2092,24,AGO,53601.2,9494.4,91781.8,751778.754,13006115.68,762311.8141,47.54923228,29.80605976,54.97595373
2093,24,AGO,54963.8,9669.6,94533.2,722169.2722,13050386.7,732267.1995,47.87241591,29.95348409,55.4158749
2094,24,AGO,56326.4,9844.8,97284.6,692559.7903,13094657.71,702222.5848,48.18980131,30.09897077,55.84654397
2095,24,AGO,57689,10020,100036,662950.3085,13138928.72,672177.9702,48.50162906,30.24257908,56.26840916
2096,24,AGO,59093.4,10210,102994.6,638071.1058,13172099.92,646928.7619,48.81744465,30.39626115,56.71269434
2097,24,AGO,60497.8,10400,105953.2,613191.9031,13205271.12,621679.5536,49.1278265,30.54786898,57.14775619
2098,24,AGO,61902.2,10590,108911.8,588312.7004,13238442.32,596430.3453,49.43299108,30.69746772,57.57403594
2099,24,AGO,63306.6,10780,111870.4,563433.4977,13271613.52,571181.137,49.73314152,30.84511933,57.99194237
2100,24,AGO,64711,10970,114829,538554.295,13304784.72,545931.9287,50.02846875,30.99088281,58.40185502
1981,8,ALB,959.7913169,959.7913169,959.7913169,2733119.1,2733119.1,2733119.1,2.479880729,2.479880729,2.479880729
1982,8,ALB,902.7708811,902.7708811,902.7708811,2794937.2,2794937.2,2794937.2,2.4392331,2.4392331,2.4392331
1983,8,ALB,739.2529312,739.2529312,739.2529312,2856755.3,2856755.3,2856755.3,2.311189585,2.311189585,2.311189585
1984,8,ALB,639.4847358,639.4847358,639.4847358,2918573.4,2918573.4,2918573.4,2.222520678,2.222520678,2.222520678
1985,8,ALB,639.8659094,639.8659094,639.8659094,2980391.5,2980391.5,2980391.5,2.222878071,2.222878071,2.222878071
1986,8,ALB,693.8734746,693.8734746,693.8734746,3042209.6,3042209.6,3042209.6,2.272017055,2.272017055,2.272017055
1987,8,ALB,674.7933831,674.7933831,674.7933831,3104027.7,3104027.7,3104027.7,2.254986752,2.254986752,2.254986752
1988,8,ALB,658.2385468,658.2385468,658.2385468,3165845.8,3165845.8,3165845.8,2.239923151,2.239923151,2.239923151
1989,8,ALB,697.9955966,697.9955966,697.9955966,3227663.9,3227663.9,3227663.9,2.275651309,2.275651309,2.275651309
1990,8,ALB,756.7048908,756.7048908,756.7048908,3289482,3289482,3289482,2.325787162,2.325787162,2.325787162
1991,8,ALB,336.5869945,336.5869945,336.5869945,3267289.6,3267289.6,3267289.6,1.869102669,1.869102669,1.869102669
1992,8,ALB,537.2517208,537.2517208,537.2517208,3245097.2,3245097.2,3245097.2,2.120469078,2.120469078,2.120469078
1993,8,ALB,367.2792251,367.2792251,367.2792251,3222904.8,3222904.8,3222904.8,1.913637832,1.913637832,1.913637832
1994,8,ALB,586.4163396,586.4163396,586.4163396,3200712.4,3200712.4,3200712.4,2.17116786,2.17116786,2.17116786
1995,8,ALB,750.6044492,750.6044492,750.6044492,3178520,3178520,3178520,2.320712703,2.320712703,2.320712703
1996,8,ALB,1009.977668,1009.977668,1009.977668,3156327.6,3156327.6,3156327.6,2.514222106,2.514222106,2.514222106
1997,8,ALB,717.3805674,717.3805674,717.3805674,3134135.2,3134135.2,3134135.2,2.292534906,2.292534906,2.292534906
1998,8,ALB,813.7902636,813.7902636,813.7902636,3111942.8,3111942.8,3111942.8,2.371881846,2.371881846,2.371881846
1999,8,ALB,1033.241693,1033.241693,1033.241693,3089750.4,3089750.4,3089750.4,2.52971955,2.52971955,2.52971955
2000,8,ALB,1126.683318,1126.683318,1126.683318,3067558,3067558,3067558,2.58951399,2.58951399,2.58951399
2001,8,ALB,1281.659393,1281.659393,1281.659393,3081227,3081227,3081227,2.681151083,2.681151083,2.681151083
2002,8,ALB,1100.512314,1100.512314,1100.512314,3094902,3094902,3094902,2.57314369,2.57314369,2.57314369
2003,8,ALB,1846.118813,1846.118813,1846.118813,3108575,3108575,3108575,2.958605587,2.958605587,2.958605587
2004,8,ALB,2373.579844,2373.579844,2373.579844,3122246,3122246,3122246,3.166199678,3.166199678,3.166199678
2005,8,ALB,2673.787283,2673.787283,2673.787283,3135920,3135920,3135920,3.269603743,3.269603743,3.269603743
2006,8,ALB,3060.738052,3060.738052,3060.738052,3147756.478,3147756.478,3147756.478,3.391051714,3.391051714,3.391051714
2007,8,ALB,3595.037163,3595.037163,3595.037163,3160831.493,3160831.493,3160831.493,3.54152186,3.54152186,3.54152186
2008,8,ALB,4370.539925,4370.539925,4370.539925,3173906.507,3173906.507,3173906.507,3.733195436,3.733195436,3.733195436
2009,8,ALB,4114.134899,4114.134899,4114.134899,3186981.522,3186981.522,3186981.522,3.672786753,3.672786753,3.672786753
2010,8,ALB,7661,7661,7661,1014259.376,1014259.376,1014259.376,4.343639601,4.343639601,4.343639601
2011,8,ALB,7795,7795.2,7795.2,989657.7712,1009949.223,989106.0836,4.364011031,4.364041244,4.364041244
2012,8,ALB,7929,7929.4,7929.4,965056.1669,1005639.071,963952.7917,4.384128343,4.384188022,4.384188022
2013,8,ALB,8063,8063.6,8063.6,940454.5626,1001328.918,938799.4997,4.403998922,4.404087351,4.404087351
2014,8,ALB,8197,8197.8,8197.8,915852.9583,997018.7661,913646.2078,4.423629821,4.423746314,4.423746314
2015,8,ALB,8331,8332,8332,891251.354,992708.6138,888492.9159,4.443027778,4.44317168,4.44317168
2016,8,ALB,8541.6,8524,8550,868513.2934,989575.8682,864916.7574,4.473059091,4.470570189,4.474245656
2017,8,ALB,8752.2,8716,8768,845775.2329,986443.1225,841340.5989,4.502554521,4.497521718,4.504746395
2018,8,ALB,8962.8,8908,8986,823037.1723,983310.3769,817764.4404,4.531536189,4.52404317,4.534698339
2019,8,ALB,9173.4,9100,9204,800299.1118,980177.6313,794188.2819,4.560024806,4.55015046,4.564124325
2020,8,ALB,9384,9292,9422,777561.0512,977044.8857,770612.1235,4.588039798,4.575858594,4.593045725
2021,8,ALB,9672.8,9477.4,9761.6,756814.2568,974243.518,748970.2509,4.625720388,4.600317494,4.637141083
2022,8,ALB,9961.6,9662.8,10101.2,736067.4625,971442.1504,727328.3784,4.662588253,4.624429484,4.680130142
2023,8,ALB,10250.4,9848.2,10440.8,715320.6681,968640.7827,705686.5059,4.69868374,4.648206002,4.722076493
2024,8,ALB,10539.2,10033.6,10780.4,694573.8737,965839.415,684044.6334,4.734044128,4.671657902,4.763038144
2025,8,ALB,10828,10219,11120,673827.0794,963038.0474,662402.7608,4.768703928,4.694795491,4.803068169
2026,8,ALB,11206.6,10388,11613,655083.2519,959732.9476,643138.5634,4.813132934,4.715620853,4.859620963
2027,8,ALB,11585.2,10557,12106,636339.4244,956427.8477,623874.3659,4.856479113,4.736200282,4.914446973
2028,8,ALB,11963.8,10726,12599,617595.5969,953122.7479,604610.1684,4.898802987,4.756540551,4.967666142
2029,8,ALB,12342.4,10895,13092,598851.7695,949817.6481,585345.971,4.940159907,4.776648143,5.019385771
2030,8,ALB,12721,11064,13585,580107.942,946512.5482,566081.7735,4.980600635,4.796529268,5.069702273
2031,8,ALB,13180.8,11214.8,14220.2,563596.4401,942086.2591,549388.3357,5.028549827,4.814083001,5.132602989
2032,8,ALB,13640.6,11365.6,14855.4,547084.9382,937659.97,532694.8979,5.075292796,4.831465226,5.193484359
2033,8,ALB,14100.4,11516.4,15490.6,530573.4363,933233.6809,516001.4602,5.120899058,4.848679861,5.252493557
2034,8,ALB,14560.2,11667.2,16125.8,514061.9344,928807.3917,499308.0224,5.16543201,4.865730684,5.30976151
2035,8,ALB,15020,11818,16761,497550.4325,924381.1026,482614.5846,5.208949643,4.882621341,5.365405257
2036,8,ALB,15534.4,11974.4,17481.6,483116.4667,919174.2935,468261.0433,5.256496932,4.899973804,5.426696121
2037,8,ALB,16048.8,12130.8,18202.2,468682.5008,913967.4843,453907.502,5.302908115,4.917161561,5.486169066
2038,8,ALB,16563.2,12287.2,18922.8,454248.535,908760.6752,439553.9608,5.348245485,4.934188267,5.543946892
2039,8,ALB,17077.6,12443.6,19643.4,439814.5692,903553.866,425200.4195,5.39256611,4.951057455,5.6001398
2040,8,ALB,17592,12600,20364,425380.6034,898347.0569,410846.8782,5.435922416,4.967772533,5.654847092
2041,8,ALB,18139.8,12757.4,21147.8,412787.7676,892934.1717,398506.4045,5.481087741,4.984442229,5.712770453
2042,8,ALB,18687.6,12914.8,21931.6,400194.9319,887521.2865,386165.9307,5.525267868,5.000962421,5.769146837
2043,8,ALB,19235.4,13072.2,22715.4,387602.0962,882108.4014,373825.457,5.568512246,5.01733625,5.824070701
2044,8,ALB,19783.2,13229.6,23499.2,375009.2605,876695.5162,361484.9832,5.610866518,5.033566749,5.877627711
2045,8,ALB,20331,13387,24283,362416.4248,871282.631,349144.5094,5.652372911,5.049656859,5.929895822
2046,8,ALB,20877.2,13528.6,25097.8,351428.3488,866120.5925,338453.3659,5.692952846,5.064014215,5.982941181
2047,8,ALB,21423.4,13670.2,25912.6,340440.2729,860958.5539,327762.2223,5.732764827,5.078262262,6.034743607
2048,8,ALB,21969.6,13811.8,26727.4,329452.1969,855796.5153,317071.0788,5.771842422,5.092402951,6.085369971
2049,8,ALB,22515.8,13953.4,27542.2,318464.121,850634.4768,306379.9352,5.810216943,5.106438181,6.134881639
2050,8,ALB,23062,14095,28357,307476.045,845472.4382,295688.7917,5.847917644,5.120369795,6.18333507
2051,8,ALB,23613.2,14229.8,29222.4,297965.3975,840598.2911,286459.7012,5.8853082,5.133537746,6.233696798
2052,8,ALB,24164.4,14364.6,30087.8,288454.7499,835724.1441,277230.6108,5.92206679,5.146614929,6.28298102
2053,8,ALB,24715.6,14499.4,30953.2,278944.1023,830849.997,268001.5203,5.958218154,5.159602812,6.331240811
2054,8,ALB,25266.8,14634.2,31818.6,269433.4548,825975.8499,258772.4299,5.993785536,5.172502827,6.378525238
2055,8,ALB,25818,14769,32684,259922.8072,821101.7028,249543.3394,6.028790806,5.185316369,6.424879755
2056,8,ALB,26382.6,14912,33614.2,251746.7427,816231.7693,241644.8893,6.064085827,5.198816363,6.473716445
2057,8,ALB,26947.2,15055,34544.4,243570.6781,811361.8357,233746.4392,6.098833565,5.21222216,6.521576091
2058,8,ALB,27511.8,15198,35474.6,235394.6136,806491.9022,225847.9892,6.133053711,5.225535301,6.56850378
2059,8,ALB,28076.4,15341,36404.8,227218.5491,801621.9687,217949.5391,6.166764861,5.23875729,6.6145414
2060,8,ALB,28641,15484,37335,219042.4845,796752.0351,210051.089,6.199984597,5.251889592,6.659727943
2061,8,ALB,29208.6,15640.4,38325,211987.1806,791588.0833,203209.1974,6.232902311,5.266151471,6.706925255
2062,8,ALB,29776.2,15796.8,39315,204931.8767,786424.1314,196367.3057,6.265356216,5.280309596,6.753240573
2063,8,ALB,30343.8,15953.2,40305,197876.5728,781260.1796,189525.4141,6.297361503,5.294365735,6.79871198
2064,8,ALB,30911.4,16109.6,41295,190821.2689,776096.2277,182683.5225,6.328932595,5.308321614,6.843375028
2065,8,ALB,31479,16266,42285,183765.965,770932.2759,175841.6308,6.360083195,5.322178911,6.887262961
2066,8,ALB,32025.4,16441,43283.4,177717.5472,765517.6592,169980.8592,6.389685249,5.337569346,6.930769888
2067,8,ALB,32571.8,16616,44281.8,171669.1293,760103.0425,164120.0875,6.418920796,5.352840627,6.973550104
2068,8,ALB,33118.2,16791,45280.2,165620.7114,754688.4258,158259.3159,6.447800408,5.367994918,7.015631732
2069,8,ALB,33664.6,16966,46278.6,159572.2936,749273.8091,152398.5442,6.476334186,5.383034322,7.057041213
2070,8,ALB,34211,17141,47277,153523.8757,743859.1924,146537.7726,6.504531784,5.397960879,7.097803442
2071,8,ALB,34760.6,17339,48310.6,148338.8282,738494.393,141517.8229,6.532564719,5.414715643,7.139345923
2072,8,ALB,35310.2,17537,49344.2,143153.7806,733129.5937,136497.8731,6.560275868,5.431331283,7.180244414
2073,8,ALB,35859.8,17735,50377.8,137968.7331,727764.7944,131477.9234,6.587673848,5.447810506,7.22052208
2074,8,ALB,36409.4,17933,51411.4,132783.6856,722399.995,126457.9737,6.614766918,5.464155936,7.260200798
2075,8,ALB,36959,18131,52445,127598.638,717035.1957,121438.024,6.641562998,5.480370118,7.299301252
2076,8,ALB,37538.2,18330.6,53558.8,123123.4876,712117.9727,117125.2233,6.669489198,5.496584988,7.340810775
2077,8,ALB,38117.4,18530.2,54672.6,118648.3373,707200.7497,112812.4226,6.697102527,5.512671447,7.381694704
2078,8,ALB,38696.6,18729.8,55786.4,114173.1869,702283.5267,108499.6219,6.724411166,5.528631878,7.421974929
2079,8,ALB,39275.8,18929.4,56900.2,109698.0365,697366.3037,104186.8211,6.751422962,5.544468597,7.461672155
2080,8,ALB,39855,19129,58014,105222.8861,692449.0807,99874.02043,6.778145449,5.560183852,7.50080599
2081,8,ALB,40468.6,19316.6,59241.6,101351.8901,688103.2104,96150.9256,6.806147498,5.574845524,7.543307793
2082,8,ALB,41082.2,19504.2,60469.2,97480.89398,683757.3402,92427.83078,6.83384123,5.589403592,7.585171307
2083,8,ALB,41695.8,19691.8,61696.8,93609.8979,679411.4699,88704.73595,6.86123457,5.603859775,7.626418789
2084,8,ALB,42309.4,19879.4,62924.4,89738.90182,675065.5997,84981.64113,6.888335126,5.618215746,7.667071296
2085,8,ALB,42923,20067,64152,85867.90574,670719.7294,81258.5463,6.915150206,5.632473135,7.70714877
2086,8,ALB,43582,20244.8,65514.2,82570.70039,667007.7662,78107.99631,6.943639392,5.645896186,7.750970378
2087,8,ALB,44241,20422.6,66876.4,79273.49504,663295.803,74957.44633,6.97181575,5.659233433,7.794131652
2088,8,ALB,44900,20600.4,68238.6,75976.28969,659583.8398,71806.89634,6.999687301,5.672486166,7.836655696
2089,8,ALB,45559,20778.2,69600.8,72679.08434,655871.8766,68656.34635,7.027261742,5.685655641,7.878564361
2090,8,ALB,46218,20956,70963,69381.87899,652159.9134,65505.79637,7.054546471,5.698743088,7.919878339
2091,8,ALB,46918.6,21136.8,72485.2,66644.94474,648929.3122,62892.4522,7.083243811,5.711968481,7.965365451
2092,8,ALB,47619.2,21317.6,74007.4,63908.01048,645698.711,60279.10804,7.111629948,5.725111528,8.010160337
2093,8,ALB,48319.8,21498.4,75529.6,61171.07623,642468.1098,57665.76387,7.139712763,5.738173434,8.054287449
2094,8,ALB,49020.4,21679.2,77051.8,58434.14197,639237.5085,55052.41971,7.167499825,5.751155377,8.097769907
2095,8,ALB,49721,21860,78574,55697.20771,636006.9073,52439.07554,7.19499841,5.764058506,8.140629587
2096,8,ALB,50495.6,22054.6,80291.6,53400.51143,633221.0089,50261.48678,7.22507413,5.77785972,8.188269121
2097,8,ALB,51270.2,22249.2,82009.2,51103.81515,630435.1105,48083.89802,7.254814845,5.791572302,8.235170246
2098,8,ALB,52044.8,22443.8,83726.8,48807.11887,627649.2121,45906.30926,7.284229263,5.805197589,8.281359521
2099,8,ALB,52819.4,22638.4,85444.4,46510.42259,624863.3136,43728.7205,7.313325741,5.818736886,8.326862027
2100,8,ALB,53594,22833,87162,44213.7263,622077.4152,41551.13174,7.342112306,5.83219147,8.371701478
1981,784,ARE,44987.2098,44987.2098,44987.2098,1095468.6,1095468.6,1095468.6,25.58160562,25.58160562,25.58160562
1982,784,ARE,40026.16625,40026.16625,40026.16625,1174710.2,1174710.2,1174710.2,24.78762198,24.78762198,24.78762198
1983,784,ARE,34843.1029,34843.1029,34843.1029,1253951.8,1253951.8,1253951.8,23.87719457,23.87719457,23.87719457
1984,784,ARE,32309.80774,32309.80774,32309.80774,1333193.4,1333193.4,1333193.4,23.39577064,23.39577064,23.39577064
1985,784,ARE,29720.91947,29720.91947,29720.91947,1412435,1412435,1412435,22.87440275,22.87440275,22.87440275
1986,784,ARE,23467.97667,23467.97667,23467.97667,1491676.6,1491676.6,1491676.6,21.461893,21.461893,21.461893
1987,784,ARE,23726.15233,23726.15233,23726.15233,1570918.2,1570918.2,1570918.2,21.52534915,21.52534915,21.52534915
1988,784,ARE,22295.14611,22295.14611,22295.14611,1650159.8,1650159.8,1650159.8,21.16703362,21.16703362,21.16703362
1989,784,ARE,24028.19288,24028.19288,24028.19288,1729401.4,1729401.4,1729401.4,21.59894994,21.59894994,21.59894994
1990,784,ARE,27729.46642,27729.46642,27729.46642,1808643,1808643,1808643,22.45029506,22.45029506,22.45029506
1991,784,ARE,26612.33554,26612.33554,26612.33554,1931128.1,1931128.1,1931128.1,22.20256496,22.20256496,22.20256496
1992,784,ARE,26420.87275,26420.87275,26420.87275,2053613.2,2053613.2,2053613.2,22.15934829,22.15934829,22.15934829
1993,784,ARE,25596.69227,25596.69227,25596.69227,2176098.3,2176098.3,2176098.3,21.97066095,21.97066095,21.97066095
1994,784,ARE,25847.92612,25847.92612,25847.92612,2298583.4,2298583.4,2298583.4,22.02864251,22.02864251,22.02864251
1995,784,ARE,27222.03586,27222.03586,27222.03586,2421068.5,2421068.5,2421068.5,22.33869036,22.33869036,22.33869036
1996,784,ARE,28975.0229,28975.0229,28975.0229,2543553.6,2543553.6,2543553.6,22.71805632,22.71805632,22.71805632
1997,784,ARE,29512.66374,29512.66374,29512.66374,2666038.7,2666038.7,2666038.7,22.83104155,22.83104155,22.83104155
1998,784,ARE,26899.60177,26899.60177,26899.60177,2788523.8,2788523.8,2788523.8,22.26698236,22.26698236,22.26698236
1999,784,ARE,28470.83786,28470.83786,28470.83786,2911008.9,2911008.9,2911008.9,22.61070235,22.61070235,22.61070235
2000,784,ARE,33291.41937,33291.41937,33291.41937,3033494,3033494,3033494,23.5854784,23.5854784,23.5854784
2001,784,ARE,31280.78428,31280.78428,31280.78428,3481310,3481310,3481310,23.19232646,23.19232646,23.19232646
2002,784,ARE,31567.47371,31567.47371,31567.47371,3929130,3929130,3929130,23.24949185,23.24949185,23.24949185
2003,784,ARE,33499.09375,33499.09375,33499.09375,4376949,4376949,4376949,23.625089,23.625089,23.625089
2004,784,ARE,36333.24984,36333.24984,36333.24984,4824770,4824770,4824770,24.14854406,24.14854406,24.14854406
2005,784,ARE,37073.38445,37073.38445,37073.38445,5272592,5272592,5272592,24.28030782,24.28030782,24.28030782
